Participant;Expert;Snippet;NumberOfFixations;FixationsPerSecond;Linearity;HasError;HitsBlock;HitsLine;HitsType;HitsReturnType;VerticalNext;VerticalLater;Regression;HorizontalLater;LineRegression;SaccadeLength;StoryOrder_Naive_Score;StoryOrder_Dynamic_Score;StoryOrder_Dynamic_Repetitions;ExecOrder_Naive_Score;ExecOrder_Dynamic_Score;ExecOrder_Dynamic_Repetitions
3ff0e049;True;bubbleSortLT;728;4.714262587016351;5;False;0.9793956043956044;0.7760989010989011;0.059065934065934064;0.0027472527472527475;0.11150442477876106;0.13097345132743363;0.13805309734513274;0.3823008849557522;0.34690265486725663;28.124250597823238;-282;-12;26;-301;-166;28
0833d15e;True;bubbleSortLT;204;3.9921722113502933;5;False;0.9852941176470589;0.803921568627451;0.004901960784313725;0.0;0.12195121951219512;0.12804878048780488;0.10365853658536585;0.4146341463414634;0.3475609756097561;24.880894869494252;-54;7;7;-73;-53;5
98d72292;True;bubbleSortLT;94;4.024661757150197;5;False;0.8936170212765957;0.8404255319148937;0.18085106382978725;0.010638297872340425;0.08860759493670886;0.08860759493670886;0.0759493670886076;0.4050632911392405;0.4177215189873418;33.83233664588681;-16;-8;3;-23;2;6
b84d57ba;True;bubbleSortLT;321;5.348039052347473;5;False;0.7601246105919003;0.5950155763239875;0.040498442367601244;0.03115264797507788;0.1256544502617801;0.15706806282722513;0.14659685863874344;0.3298429319371728;0.3612565445026178;64.91733766222919;-94;-2;10;-113;-58;12
de29c929;True;bubbleSortLT;194;5.562086068981336;5;False;0.9278350515463918;0.7628865979381443;0.0979381443298969;0.0;0.12837837837837837;0.12837837837837837;0.11486486486486487;0.43243243243243246;0.31756756756756754;25.217983672924618;-50;-2;7;-69;-39;7
502f3f13;True;bubbleSortLT;207;7.40873299928418;5;False;0.9855072463768116;0.8115942028985508;0.033816425120772944;0.014492753623188406;0.125;0.14285714285714285;0.13690476190476192;0.3392857142857143;0.375;43.3110831441148;-72;-5;9;-91;-16;16
efb5c33f;True;bubbleSortLT;335;5.143716988085002;5;False;0.9731343283582089;0.7104477611940299;0.023880597014925373;0.020895522388059702;0.1722689075630252;0.21428571428571427;0.18487394957983194;0.31932773109243695;0.2773109243697479;31.49083807577365;-162;39;17;-187;-97;19
14cdf899;True;bubbleSortLN;293;3.9090642260586494;5;False;0.9931740614334471;0.757679180887372;0.0;0.0;0.10810810810810811;0.12162162162162163;0.11261261261261261;0.36486486486486486;0.3963963963963964;23.648903923122248;-82;-5;9;-101;-81;5
bfae9f90;True;bubbleSortLN;223;6.39720014917238;5;False;0.9910313901345291;0.7174887892376681;0.0;0.0;0.1625;0.1875;0.18125;0.29375;0.33125;39.65398348955267;-90;10;11;-115;-100;4
3bb48a47;True;bubbleSortLN;283;6.4900814126820325;5;False;0.9681978798586572;0.773851590106007;0.0;0.0;0.091324200913242;0.1050228310502283;0.0958904109589041;0.4931506849315068;0.3013698630136986;38.24062749632136;-66;4;8;-85;-65;5
58d7c2ce;True;bubbleSortLN;336;3.2903112086018136;5;False;0.9851190476190477;0.8005952380952381;0.0;0.0;0.10408921933085502;0.11895910780669144;0.12267657992565056;0.43866171003717475;0.3159851301115242;20.63699567419865;-108;-9;12;-127;-87;9
63677c3e;True;bubbleSortLN;230;5.366434121188082;5;False;0.991304347826087;0.7434782608695653;0.0;0.0;0.16374269005847952;0.1871345029239766;0.18128654970760233;0.3508771929824561;0.27485380116959063;34.22330166990673;-104;0;11;-123;-93;7
779e5d3b;True;bubbleSortLN;435;3.4616394642814514;5;False;0.9448275862068966;0.7195402298850575;0.0;0.0;0.10543130990415335;0.1182108626198083;0.11501597444089456;0.40894568690095845;0.3546325878594249;29.260498811636552;-124;-10;13;-143;-63;17
5ca4e6ea;True;bubbleSortLN;178;7.994610375028071;5;False;0.9719101123595506;0.7865168539325843;0.0;0.0;0.14285714285714285;0.14285714285714285;0.10714285714285714;0.4357142857142857;0.30714285714285716;38.59652930865383;-42;4;7;-67;-67;1
e6cf9408;True;bubbleSortLN;468;8.942048646273191;5;False;0.8952991452991453;0.7094017094017094;0.0;0.0;0.0963855421686747;0.1144578313253012;0.09939759036144578;0.4397590361445783;0.3433734939759036;37.841334095508444;-114;-17;13;-139;-124;4
a81594d4;True;bubbleSortLN;745;8.300835654596101;5;False;0.9221476510067114;0.6644295302013423;0.0;0.0;0.12727272727272726;0.1393939393939394;0.1494949494949495;0.36363636363636365;0.34545454545454546;19.851928419997034;-264;-44;25;-283;-193;19
b02b7162;True;capitalizeFirstLetterMT;276;4.3604651162790695;5;False;0.9746376811594203;0.5978260869565217;0.13768115942028986;0.0;0.10303030303030303;0.13333333333333333;0.11515151515151516;0.4;0.34545454545454546;18.279633475394228;-50;-12;4;0;0;0
095c9452;True;capitalizeFirstLetterMT;352;4.227263447381378;5;False;0.9545454545454546;0.5880681818181818;0.08522727272727272;0.002840909090909091;0.10144927536231885;0.1497584541062802;0.15942028985507245;0.40096618357487923;0.28502415458937197;20.848879996779047;-96;1;7;0;0;0
b167d432;True;capitalizeFirstLetterMT;120;6.725326458555176;5;False;0.9333333333333333;0.5833333333333334;0.11666666666666667;0.0;0.15714285714285714;0.17142857142857143;0.11428571428571428;0.34285714285714286;0.35714285714285715;37.878572622830625;-8;4;3;0;0;0
c91e49ab;True;capitalizeFirstLetterMT;413;5.487424099491117;5;False;0.9394673123486683;0.6803874092009685;0.11864406779661017;0.0;0.09608540925266904;0.1494661921708185;0.15302491103202848;0.3914590747330961;0.302491103202847;33.713652160305365;-132;-28;8;0;0;0
1f719d25;True;capitalizeFirstLetterMT;298;7.6092229910885285;5;False;0.9630872483221476;0.6442953020134228;0.12416107382550336;0.0;0.08854166666666667;0.125;0.125;0.4427083333333333;0.3020833333333333;32.699911785269684;-64;-21;6;0;0;0
100f6006;True;capitalizeFirstLetterMT;262;5.607636659389581;5;False;0.9656488549618321;0.6755725190839694;0.16030534351145037;0.0;0.12994350282485875;0.1864406779661017;0.1694915254237288;0.3954802259887006;0.24293785310734464;28.353076858616518;-94;-7;9;0;0;0
bfc145dd;True;capitalizeFirstLetterMT;232;4.039067532512752;5;False;0.9568965517241379;0.6551724137931034;0.0603448275862069;0.0;0.10526315789473684;0.14473684210526316;0.13157894736842105;0.40789473684210525;0.3092105263157895;21.512702462690118;-52;-12;5;0;0;0
27ef8f7c;True;capitalizeFirstLetterMT;568;4.557819308142288;5;False;0.9577464788732394;0.596830985915493;0.11443661971830986;0.0035211267605633804;0.12389380530973451;0.1710914454277286;0.15634218289085547;0.35103244837758113;0.3185840707964602;29.53599638827542;-190;-19;14;0;0;0
4a008c2b;True;capitalizeFirstLetterMN;422;3.5292248250023;5;False;0.9715639810426541;0.5379146919431279;0.0;0.0;0.08370044052863436;0.14096916299559473;0.14537444933920704;0.41409691629955947;0.29515418502202645;27.627472052823705;-98;-7;9;0;0;0
ab5e5846;True;capitalizeFirstLetterMN;203;3.0116460203249016;5;False;1.0;0.7438423645320197;0.0;0.0;0.11258278145695365;0.12582781456953643;0.08609271523178808;0.4503311258278146;0.33112582781456956;20.88232551209325;-32;10;4;0;0;0
33d8c332;True;capitalizeFirstLetterMN;307;5.9523809523809526;5;False;0.990228013029316;0.7035830618892508;0.0;0.0;0.08796296296296297;0.12962962962962962;0.12962962962962962;0.4166666666666667;0.3194444444444444;22.000214411984796;-74;-26;7;0;0;0
77c00511;True;capitalizeFirstLetterMN;388;4.668848671544089;5;False;0.9845360824742269;0.6597938144329897;0.0;0.0;0.1171875;0.14453125;0.1484375;0.40625;0.296875;27.759536290446473;-118;-34;9;0;0;0
5650734b;True;capitalizeFirstLetterMN;136;4.066377634923008;5;False;0.9926470588235294;0.6617647058823529;0.0;0.0;0.13333333333333333;0.16666666666666666;0.14444444444444443;0.4;0.2777777777777778;32.01129992317131;-24;-9;2;0;0;0
32c8cfbd;True;capitalizeFirstLetterMN;314;10.432586882849359;5;False;0.9745222929936306;0.5573248407643312;0.0;0.0;0.14857142857142858;0.18857142857142858;0.1657142857142857;0.3314285714285714;0.30857142857142855;43.77601448147872;-86;27;7;0;0;0
3dc89518;True;capitalizeFirstLetterLT;715;8.347830147925885;5;False;0.9874125874125874;0.6713286713286714;0.12447552447552447;0.004195804195804196;0.10625;0.16458333333333333;0.20208333333333334;0.33125;0.3;30.08397562941901;-314;-77;22;0;0;0
a419ffe2;True;capitalizeFirstLetterLT;933;21.131066971666705;5;False;0.9646302250803859;0.7116827438370846;0.06752411575562701;0.004287245444801715;0.125;0.16716867469879518;0.16566265060240964;0.32680722891566266;0.338855421686747;57.87748138759877;-404;-121;25;0;0;0
3ff0e049;True;capitalizeFirstLetterLT;936;7.475918915033306;5;False;0.9861111111111112;0.5683760683760684;0.07478632478632478;0.002136752136752137;0.14097744360902256;0.18609022556390978;0.19360902255639098;0.30451127819548873;0.31390977443609025;37.86430932909802;-366;-73;24;0;0;0
0dd6451f;True;capitalizeFirstLetterLT;109;2.329607386351493;5;False;0.8715596330275229;0.6788990825688074;0.1651376146788991;0.0;0.14864864864864866;0.21621621621621623;0.1891891891891892;0.1891891891891892;0.3918918918918919;61.013626655985384;-34;-5;3;0;0;0
779e5d3b;True;capitalizeFirstLetterLT;493;5.736226656582699;5;False;0.9249492900608519;0.6389452332657201;0.11156186612576065;0.004056795131845842;0.12698412698412698;0.2126984126984127;0.2;0.3111111111111111;0.273015873015873;113.2518109938294;-228;-24;16;0;0;0
5ca4e6ea;True;capitalizeFirstLetterLT;417;5.851481814099686;5;False;0.9928057553956835;0.7458033573141487;0.07194244604316546;0.0;0.12861736334405144;0.1832797427652733;0.18971061093247588;0.3086816720257235;0.31511254019292606;28.483090213956327;-194;-31;12;0;0;0
0833d15e;True;capitalizeFirstLetterLT;507;5.626893666137643;5;False;0.9822485207100592;0.7061143984220908;0.1242603550295858;0.0;0.12290502793296089;0.17597765363128492;0.17597765363128492;0.38268156424581007;0.26256983240223464;31.823554778391397;-220;-30;14;0;0;0
e6cf9408;True;capitalizeFirstLetterLT;8;5.4458815520762425;5;False;0.625;0.625;0.125;0.0;0.2;0.2;0.2;0.2;0.2;69.38586109296595;-7;-7;1;0;0;0
98d72292;True;capitalizeFirstLetterLT;148;2.151037730364514;5;False;0.9459459459459459;0.7297297297297297;0.1891891891891892;0.0;0.07407407407407407;0.12037037037037036;0.12962962962962962;0.42592592592592593;0.3148148148148148;22.838045271623354;-28;-11;3;0;0;0
a81594d4;True;capitalizeFirstLetterLT;557;7.199545019776129;5;False;0.9228007181328546;0.6858168761220825;0.18491921005385997;0.00718132854578097;0.1518324607329843;0.1806282722513089;0.1806282722513089;0.32722513089005234;0.3089005235602094;24.874947875774733;-238;-71;16;0;0;0
de29c929;True;capitalizeFirstLetterLT;349;5.104802024368482;5;False;0.9083094555873925;0.5845272206303725;0.07163323782234957;0.0;0.08333333333333333;0.14215686274509803;0.14215686274509803;0.37254901960784315;0.3382352941176471;28.035245078212636;-78;-13;8;0;0;0
502f3f13;True;capitalizeFirstLetterLT;523;8.570398531725223;5;False;0.9980879541108987;0.7093690248565966;0.18546845124282982;0.0019120458891013384;0.14285714285714285;0.20215633423180593;0.1778975741239892;0.31536388140161725;0.3018867924528302;49.49801905643812;-250;-53;18;0;0;0
efb5c33f;True;capitalizeFirstLetterLT;396;4.498721953990343;5;False;0.9974747474747475;0.7954545454545454;0.1388888888888889;0.007575757575757576;0.13015873015873017;0.17142857142857143;0.16825396825396827;0.35873015873015873;0.2984126984126984;29.121238672452126;-176;-55;13;0;0;0
14cdf899;True;capitalizeFirstLetterLN;417;5.832738869539676;5;False;0.9760191846522782;0.5035971223021583;0.0;0.0;0.06190476190476191;0.1380952380952381;0.14761904761904762;0.35714285714285715;0.3523809523809524;26.45973913542455;-88;-25;5;0;0;0
bfae9f90;True;capitalizeFirstLetterLN;130;6.061736454350461;5;False;1.0;0.5615384615384615;0.0;0.0;0.1506849315068493;0.2328767123287671;0.2191780821917808;0.3013698630136986;0.2328767123287671;42.7390249724217;-34;-5;5;0;0;0
3bb48a47;True;capitalizeFirstLetterLN;384;7.518208160388441;5;False;0.9427083333333334;0.5703125;0.0;0.0;0.1141552511415525;0.1552511415525114;0.1872146118721461;0.4063926940639269;0.2465753424657534;37.70326429162436;-112;-32;9;0;0;0
63677c3e;True;capitalizeFirstLetterLN;224;4.874651810584958;5;False;0.9821428571428571;0.6785714285714286;0.0;0.0;0.13815789473684212;0.23026315789473684;0.25;0.25;0.2631578947368421;34.42679943553919;-108;-39;8;0;0;0
1cbabb88;True;commonCharsMT;331;5.579623417561486;5;False;0.9818731117824774;0.7854984894259819;0.0;0.0030211480362537764;0.1076923076923077;0.16153846153846155;0.15384615384615385;0.3923076923076923;0.28846153846153844;33.84286806294062;-128;-56;7;-161;-146;4
ab5e5846;True;commonCharsMT;78;3.402695982201283;5;False;0.9871794871794872;0.8846153846153846;0.0;0.0;0.10144927536231885;0.11594202898550725;0.057971014492753624;0.4057971014492754;0.4057971014492754;40.77891137870399;-10;-7;2;-27;-27;1
33d8c332;True;commonCharsMT;337;6.532906852767277;5;False;0.9970326409495549;0.8456973293768546;0.01483679525222552;0.005934718100890208;0.12280701754385964;0.14736842105263157;0.1368421052631579;0.3543859649122807;0.35789473684210527;32.82362114926518;-120;-80;7;-159;-139;5
095c9452;True;commonCharsMT;99;5.864928909952607;5;False;0.8787878787878788;0.6161616161616161;0.0;0.0;0.08196721311475409;0.14754098360655737;0.16393442622950818;0.45901639344262296;0.21311475409836064;46.37502476017727;-3;-3;1;-35;-25;3
03dc81fa;True;commonCharsMT;226;3.337369680144127;5;False;1.0;0.8805309734513275;0.0;0.0;0.12562814070351758;0.1457286432160804;0.135678391959799;0.40703517587939697;0.3065326633165829;20.737813852547337;-76;-51;5;-109;-104;2
77c00511;True;commonCharsMT;209;7.396135607615543;5;False;0.9952153110047847;0.7942583732057417;0.023923444976076555;0.0;0.10240963855421686;0.12650602409638553;0.10843373493975904;0.39759036144578314;0.3614457831325301;42.788115010519405;-42;-25;5;-75;-55;5
32c8cfbd;True;commonCharsMT;737;10.086218694402628;5;False;0.989145183175034;0.7761194029850746;0.005427408412483039;0.0;0.08741258741258741;0.1048951048951049;0.0944055944055944;0.41083916083916083;0.3881118881118881;37.357278632250654;-186;-82;10;-225;-210;4
4a008c2b;True;commonCharsMN;152;3.5298762221035274;5;False;0.9473684210526315;0.6052631578947368;0.0;0.0;0.15217391304347827;0.18478260869565216;0.11956521739130435;0.3804347826086957;0.30434782608695654;23.148078298121952;-20;-12;3;-53;-48;2
b02b7162;True;commonCharsMN;126;4.943114947038055;5;False;0.9682539682539683;0.6746031746031746;0.0;0.0;0.11764705882352941;0.1411764705882353;0.08235294117647059;0.47058823529411764;0.29411764705882354;86.23794506338653;-2;2;2;-35;-35;1
b167d432;True;commonCharsMN;155;7.132667617689015;5;False;0.967741935483871;0.7161290322580646;0.0;0.0;0.14414414414414414;0.23423423423423423;0.18018018018018017;0.27927927927927926;0.2972972972972973;47.89373597064669;-62;-24;4;-89;-59;7
c91e49ab;True;commonCharsMN;128;4.591763524178504;5;False;0.7890625;0.59375;0.0;0.0;0.17105263157894737;0.21052631578947367;0.15789473684210525;0.39473684210526316;0.2236842105263158;44.05819693533387;-20;-6;3;-53;-43;3
5650734b;True;commonCharsMN;133;3.6834962749605342;5;False;0.9624060150375939;0.7744360902255639;0.0;0.0;0.1262135922330097;0.1650485436893204;0.08737864077669903;0.4174757281553398;0.32038834951456313;40.86733816543094;-16;11;3;-49;-49;1
1f719d25;True;commonCharsMN;185;8.906648692889124;5;False;0.9783783783783784;0.6054054054054054;0.0;0.0;0.16071428571428573;0.25;0.25;0.29464285714285715;0.19642857142857142;44.03278157085902;-70;-20;5;-109;-104;2
100f6006;True;commonCharsMN;104;6.985960905488009;5;False;0.9519230769230769;0.7307692307692307;0.0;0.0;0.11842105263157894;0.19736842105263158;0.15789473684210525;0.34210526315789475;0.2894736842105263;32.54680107129988;-24;8;3;-51;-36;4
bfc145dd;True;commonCharsMN;157;6.920262705514171;5;False;0.8980891719745223;0.7070063694267515;0.0;0.0;0.0990990990990991;0.13513513513513514;0.10810810810810811;0.42342342342342343;0.32432432432432434;41.4042649215059;-12;-6;3;-51;-51;1
27ef8f7c;True;commonCharsMN;218;6.3525366436460065;5;False;0.908256880733945;0.6192660550458715;0.0;0.0;0.1111111111111111;0.16296296296296298;0.11851851851851852;0.43703703703703706;0.2740740740740741;32.91981441452573;-34;4;4;-73;-53;5
3dc89518;True;commonCharsLT;372;10.529593252002604;5;False;0.9650537634408602;0.8118279569892473;0.04032258064516129;0.0;0.16225165562913907;0.20198675496688742;0.2052980132450331;0.28807947019867547;0.30132450331125826;65.62291740033375;-198;-101;10;-243;-213;7
14cdf899;True;commonCharsLT;188;6.640059336700456;5;False;0.898936170212766;0.6436170212765957;0.0425531914893617;0.005319148936170213;0.15702479338842976;0.18181818181818182;0.1322314049586777;0.33884297520661155;0.33884297520661155;30.485845619285488;-40;-20;4;-73;-53;5
bfae9f90;True;commonCharsLT;191;7.8032438615843445;5;False;0.9685863874345549;0.8324607329842932;0.07329842931937172;0.0;0.11320754716981132;0.15723270440251572;0.1320754716981132;0.39622641509433965;0.3081761006289308;48.942467476885824;-50;-18;3;-89;-84;2
3bb48a47;True;commonCharsLT;539;9.09873563024359;5;False;0.9165120593692022;0.6808905380333952;0.03710575139146568;0.0018552875695732839;0.11989100817438691;0.16076294277929154;0.1553133514986376;0.4196185286103542;0.2615803814713896;45.95162781537141;-190;-49;9;-229;-184;10
63677c3e;True;commonCharsLT;306;6.521461148288649;5;False;0.934640522875817;0.7745098039215687;0.0457516339869281;0.0;0.15611814345991562;0.21518987341772153;0.19831223628691982;0.3080168776371308;0.2742616033755274;50.94687325371288;-148;-76;10;-193;-158;8
0dd6451f;True;commonCharsLT;167;6.904535494273783;5;False;0.8802395209580839;0.6047904191616766;0.017964071856287425;0.0;0.16831683168316833;0.26732673267326734;0.19801980198019803;0.27722772277227725;0.24752475247524752;54.068777609207935;-58;-6;5;-91;-36;12
779e5d3b;True;commonCharsLT;34;2.170582226762002;5;False;0.7058823529411765;0.5294117647058824;0.0;0.0;0.1111111111111111;0.2222222222222222;0.16666666666666666;0.2777777777777778;0.2777777777777778;16.555008355609004;-7;-7;1;-11;-6;2
0833d15e;True;commonCharsLT;168;6.73319706624985;5;False;0.9464285714285714;0.6130952380952381;0.005952380952380952;0.0;0.1262135922330097;0.20388349514563106;0.1650485436893204;0.3786407766990291;0.24271844660194175;49.48217216537074;-40;-16;3;-73;-63;3
502f3f13;True;commonCharsLT;200;10.339657757328233;5;False;1.0;0.69;0.02;0.0;0.14492753623188406;0.2028985507246377;0.18115942028985507;0.2391304347826087;0.3695652173913043;58.14118657201075;-76;-44;4;-103;-83;5
a419ffe2;True;commonCharsLN;422;21.843780733992443;5;False;0.9312796208530806;0.7227488151658767;0.0;0.0;0.15081967213114755;0.23278688524590163;0.24918032786885247;0.2721311475409836;0.24262295081967214;86.03680331275471;-252;-112;12;-291;-211;17
5ca4e6ea;True;commonCharsLN;219;6.817332835263354;5;False;0.9908675799086758;0.8310502283105022;0.0;0.0;0.10989010989010989;0.15934065934065933;0.13186813186813187;0.3901098901098901;0.3131868131868132;32.74737761115525;-70;-23;4;-103;-93;3
a81594d4;True;commonCharsLN;32;2.9973772948669914;5;False;0.78125;0.5625;0.0;0.0;0.05555555555555555;0.2777777777777778;0.2222222222222222;0.16666666666666666;0.2777777777777778;37.75438845365232;-2;-2;1;-15;-10;2
de29c929;True;commonCharsLN;382;5.2376839016631696;5;False;0.8979057591623036;0.7277486910994765;0.0;0.0;0.0683453237410072;0.1366906474820144;0.14388489208633093;0.41007194244604317;0.3057553956834532;32.59804604175461;-114;-26;7;-153;-98;12
efb5c33f;True;commonCharsLN;115;4.883227176220807;5;False;0.991304347826087;0.8521739130434782;0.0;0.0;0.14285714285714285;0.22448979591836735;0.19387755102040816;0.25510204081632654;0.3163265306122449;38.779122302110885;-47;-7;4;-79;-44;8
1cbabb88;True;containsSubstringMT;548;4.310514351338384;5;False;0.9945255474452555;0.5182481751824818;0.005474452554744526;0.0;0.13380281690140844;0.18661971830985916;0.19014084507042253;0.323943661971831;0.29577464788732394;24.184995309242346;-173;-87;6;-211;-191;5
33d8c332;True;containsSubstringMT;901;4.333960258402159;5;False;0.9977802441731409;0.7513873473917869;0.00776914539400666;0.0022197558268590455;0.10930576070901034;0.12998522895125553;0.1344165435745938;0.36927621861152143;0.36484490398818314;21.068295491162214;-317;-198;12;-355;-355;1
b02b7162;True;containsSubstringMT;137;3.87794384057971;5;False;0.9854014598540146;0.583941605839416;0.0072992700729927005;0.0;0.1;0.1625;0.1625;0.425;0.2375;19.052618064978475;-11;-11;1;-49;-39;3
095c9452;True;containsSubstringMT;194;3.757796459148491;5;False;0.9432989690721649;0.6030927835051546;0.005154639175257732;0.0;0.1623931623931624;0.20512820512820512;0.1623931623931624;0.3504273504273504;0.27350427350427353;28.049830262054808;-45;-5;4;-83;-68;4
c91e49ab;True;containsSubstringMT;450;4.983278332705809;5;False;0.8822222222222222;0.5288888888888889;0.024444444444444446;0.0;0.13025210084033614;0.20588235294117646;0.20168067226890757;0.2647058823529412;0.3235294117647059;29.561609106398187;-148;-71;8;-191;-106;18
100f6006;True;containsSubstringMT;444;4.429634654907517;5;False;0.9707207207207207;0.6193693693693694;0.0045045045045045045;0.0;0.12363636363636364;0.2;0.1781818181818182;0.33454545454545453;0.28363636363636363;25.952566090017676;-167;-48;9;-205;-180;6
32c8cfbd;True;containsSubstringMT;1111;9.171585421224254;5;False;0.9657965796579658;0.5985598559855986;0.017101710171017102;0.0018001800180018;0.12781954887218044;0.18947368421052632;0.1699248120300752;0.3097744360902256;0.3293233082706767;33.70561397706479;-437;-110;19;-475;-320;32
4a008c2b;True;containsSubstringMN;323;4.4259913946668865;5;False;0.978328173374613;0.7151702786377709;0.0;0.0;0.10822510822510822;0.14285714285714285;0.10822510822510822;0.3852813852813853;0.3593073593073593;18.84058400480932;-75;-5;5;-113;-73;9
ab5e5846;True;containsSubstringMN;180;4.767201652629906;5;False;0.9944444444444445;0.8055555555555556;0.0;0.0;0.05517241379310345;0.07586206896551724;0.06896551724137931;0.43448275862068964;0.41379310344827586;18.81081943412612;-21;-19;2;-39;-29;3
b167d432;True;containsSubstringMN;146;6.739602086506947;5;False;0.9726027397260274;0.6232876712328768;0.0;0.0;0.0989010989010989;0.14285714285714285;0.15384615384615385;0.37362637362637363;0.31868131868131866;32.28733517905148;-27;-21;2;-51;-26;6
77c00511;True;containsSubstringMN;394;4.055166735282009;5;False;0.9949238578680203;0.5456852791878173;0.0;0.0;0.15813953488372093;0.22790697674418606;0.2;0.29767441860465116;0.26976744186046514;104.25964648111282;-143;-51;7;-181;-156;6
5650734b;True;containsSubstringMN;160;3.853007754178105;5;False;0.9375;0.64375;0.0;0.0;0.22330097087378642;0.2621359223300971;0.1262135922330097;0.3300970873786408;0.27184466019417475;26.46485916072092;-41;0;4;-77;-57;5
1f719d25;True;containsSubstringMN;338;5.40350428443535;5;False;0.9911242603550295;0.665680473372781;0.0;0.0;0.09777777777777778;0.1688888888888889;0.17333333333333334;0.3511111111111111;0.3022222222222222;32.02985761869203;-113;-47;8;-151;-101;11
bfc145dd;True;containsSubstringMN;204;4.051960433798118;5;False;0.9705882352941176;0.5343137254901961;0.0;0.0;0.1743119266055046;0.25688073394495414;0.22018348623853212;0.27522935779816515;0.23853211009174313;35.636487318805905;-69;-32;5;-101;-81;5
27ef8f7c;True;containsSubstringMN;549;4.478050212890912;5;False;0.9836065573770492;0.5628415300546448;0.0;0.0;0.17475728155339806;0.22653721682847897;0.18122977346278318;0.3333333333333333;0.255663430420712;31.287317430682986;-211;-68;10;-249;-194;12
14cdf899;True;containsSubstringLT;645;5.381143472130683;5;False;0.9813953488372092;0.5162790697674419;0.004651162790697674;0.0;0.14114114114114115;0.2042042042042042;0.18618618618618618;0.2732732732732733;0.3333333333333333;23.579223386134295;-219;-90;9;-257;-202;12
a419ffe2;True;containsSubstringLT;624;21.49722671995039;5;False;0.9823717948717948;0.6474358974358975;0.01282051282051282;0.0016025641025641025;0.10891089108910891;0.19306930693069307;0.2301980198019802;0.2896039603960396;0.28465346534653463;58.68053375610475;-301;-144;14;-339;-284;12
bfae9f90;True;containsSubstringLT;255;7.986720120270609;5;False;0.9803921568627451;0.7254901960784313;0.00784313725490196;0.0;0.07027027027027027;0.15675675675675677;0.16756756756756758;0.34054054054054056;0.32972972972972975;40.597918072614554;-79;-45;6;-117;-92;6
3bb48a47;True;containsSubstringLT;619;8.562259661935984;5;False;0.9192245557350566;0.4991922455573506;0.022617124394184167;0.0;0.12944983818770225;0.17475728155339806;0.1423948220064725;0.37540453074433655;0.3042071197411003;33.36588997628289;-149;-27;8;-193;-138;12
63677c3e;True;containsSubstringLT;478;5.944756053577425;5;False;0.9435146443514645;0.604602510460251;0.029288702928870293;0.0;0.13494809688581316;0.22491349480968859;0.20761245674740483;0.3217993079584775;0.2422145328719723;32.29916089451885;-209;-81;12;-247;-142;22
0dd6451f;True;containsSubstringLT;577;5.010681348455113;5;False;0.8128249566724437;0.4714038128249567;0.010398613518197574;0.0;0.15073529411764705;0.22058823529411764;0.22794117647058823;0.23161764705882354;0.3161764705882353;49.92846817468924;-203;-110;10;-241;-136;22
779e5d3b;True;containsSubstringLT;1068;7.470464385890056;5;False;0.9653558052434457;0.5402621722846442;0.014044943820224719;0.0;0.12305025996533796;0.20797227036395147;0.22010398613518198;0.28422876949740034;0.28596187175043325;34.81086512924371;-447;-181;20;-491;-336;32
0833d15e;True;containsSubstringLT;567;5.697977067400939;5;False;0.9559082892416225;0.48324514991181655;0.010582010582010581;0.0;0.14233576642335766;0.24817518248175183;0.24452554744525548;0.2737226277372263;0.22992700729927007;104.56943253331693;-229;-101;11;-267;-202;14
a81594d4;True;containsSubstringLT;412;9.640132902803126;5;False;0.808252427184466;0.5558252427184466;0.012135922330097087;0.0;0.13973799126637554;0.2096069868995633;0.24890829694323144;0.2576419213973799;0.2794759825327511;31.146357137739283;-169;-90;8;-207;-147;13
b84d57ba;True;containsSubstringLT;195;3.837525091510214;5;False;0.8923076923076924;0.7794871794871795;0.015384615384615385;0.0;0.10526315789473684;0.13157894736842105;0.1118421052631579;0.4407894736842105;0.3092105263157895;24.213240262481794;-51;-34;3;-71;-51;5
de29c929;True;containsSubstringLT;371;4.531076344361802;5;False;0.9002695417789758;0.6522911051212938;0.029649595687331536;0.0;0.08264462809917356;0.1322314049586777;0.1446280991735537;0.3884297520661157;0.3305785123966942;24.989835846103027;-99;-54;6;-131;-86;10
502f3f13;True;containsSubstringLT;293;10.085017037827418;5;False;0.9146757679180887;0.6075085324232082;0.013651877133105802;0.0;0.16292134831460675;0.28651685393258425;0.25842696629213485;0.23595505617977527;0.21348314606741572;84.34399996981205;-148;-54;8;-191;-136;12
efb5c33f;True;containsSubstringLT;449;4.317930470740972;5;False;0.9732739420935412;0.5812917594654788;0.017817371937639197;0.0;0.1417624521072797;0.2413793103448276;0.21839080459770116;0.2988505747126437;0.23754789272030652;32.82306688007215;-201;-99;8;-237;-167;15
3dc89518;True;containsSubstringLN;325;5.36126690861102;5;False;0.9969230769230769;0.5292307692307693;0.0;0.0;0.11046511627906977;0.19767441860465115;0.1744186046511628;0.3023255813953488;0.31976744186046513;23.627123702660928;-87;-43;5;-125;-115;3
58d7c2ce;True;containsSubstringLN;564;3.647959018673152;5;False;0.9166666666666666;0.6985815602836879;0.0;0.0;0.13705583756345177;0.22081218274111675;0.2182741116751269;0.28426395939086296;0.27411167512690354;25.29095479713011;-305;-144;14;-343;-128;44
